Name,playerid,WAR28,WAR29,WAR30
Jon Lieber,287,2.6,4.5,4.4
Don Drysdale,1003516,3.4,4.1,4.3
Ed Whitson,1013911,-0.1,2.6,2.0
Josh Towers,1489,3.6,-0.5,0.6
Fernando Arroyo,1000327,0.6,1.0,-0.4
Tim Crews,1002765,0.0,1.1,0.5
Rich Garces,189,0.7,1.3,0.5
Jason Isringhausen,1158,1.8,2.5,0.9
John Smoltz,115,4.6,8.4,6.7
Glen Perkins,8041,1.6,1.1,1.8
J.R. Richard,1010913,6.4,8.9,3.8
Dick Tidrow,1013056,0.1,1.5,0.5
Mike Morgan,67,0.5,2.5,2.1
Jeremy Affeldt,583,0.4,0.4,0.5
Jason Frasor,1906,0.2,1.0,-0.1
Catfish Hunter,1006199,6.3,5.7,3.9
Julian Tavarez,541,2.2,1.0,1.1
Al Leiter,883,2.5,3.0,3.4
Doyle Alexander,1000122,1.2,2.9,1.6
Larry McWilliams,1008700,2.6,4.3,2.9
Randy Moffitt,1009027,1.1,0.3,-0.6
Ron Taylor,1012885,0.2,0.9,0.5
Aaron Heilman,1751,0.9,-0.4,0.3
Corey Kluber,2429,7.1,5.5,5.0
J.J. Putz,1795,-0.1,3.4,2.1
Grant Jackson,1006298,1.1,0.9,0.7
Troy Percival,29,1.7,0.6,0.2
Sean Lowe,994,0.3,0.1,1.6
Steve Cishek,6483,2.3,0.1,1.0
Kent Tekulve,1012905,0.3,1.7,1.3
Armando Reynoso,72,0.3,0.7,1.4
Juan Cruz,273,0.6,0.5,-0.1
Wade Davis,7441,3.1,2.0,1.4
Manny Acosta,8725,-0.1,0.3,0.3
Lindy McDaniel,1008441,1.6,0.5,1.9
Pedro Ramos,1010681,2.4,2.4,0.8
Juan Acevedo,458,1.3,-0.3,0.1
Roberto Hernandez,3273,0.2,3.0,1.5
Luis Aquino,1000285,0.3,1.5,0.0
Bob Johnson,1006430,0.9,0.1,-0.2
Lerrin LaGrow,1007255,0.6,-0.8,-0.2
Kris Benson,982,1.2,4.0,1.3
Woodie Fryman,1004381,2.9,3.0,2.4
Frank LaCorte,1007239,0.4,0.6,-0.6
Dave LaRoche,1007354,2.6,0.3,0.6
Erik Bedard,126,5.0,1.0,2.0
Josh Fogg,989,0.5,1.7,1.3
Kenny Rogers,1277,3.6,2.5,3.0
Fernando Abad,4994,0.6,-0.6,0.3
Gary Lavelle,1007389,3.0,0.9,1.3
Sparky Lyle,1007859,1.5,2.0,2.0
Andrew Miller,6785,0.3,2.2,2.1
Charles Hudson,1006134,1.5,1.0,-1.1
Shane Rawley,1010719,1.6,1.6,1.7
Dave Stenhouse,1012482,1.7,-0.1,0.0
Scot Shields,35,2.1,2.2,1.6
Luis Vizcaino,714,-0.5,0.4,0.3
Charlie Hough,1006050,-0.4,0.5,0.0
Roger Nelson,1009511,3.4,0.0,0.8
Tom Koehler,6570,2.2,0.8,1.1
John Habyan,1005176,0.7,0.3,0.9
Jack Hamilton,1005274,0.8,0.4,-0.3
Travis Harper,1211,0.7,-0.9,0.0
Michael Wuertz,1856,0.7,0.1,2.3
Steve Barber,1000530,2.6,0.6,0.9
Teddy Higuera,1005799,6.7,5.9,2.2
Carl Morton,1009230,0.8,4.4,5.9
Jim Palmer,1009973,1.9,6.9,4.2
Charlie Williams,1013980,-0.2,-0.5,-0.7
Nelson Cruz,554,0.4,0.0,-0.2
Kameron Loe,4422,0.2,1.0,-0.2
Denny Neagle,441,5.2,3.1,0.3
Vic Darensbourg,516,-0.3,0.5,0.6
Hideo Nomo,666,3.4,1.4,2.1
Kirk Rueter,1128,1.4,1.2,0.8
Doc Medich,1008714,1.8,2.4,1.9
Bruce Sutter,1012743,1.1,0.2,0.5
Albert Williams,1013971,1.2,0.9,-0.1
Danny Darwin,1002996,3.7,1.3,3.2
Pat Jarvis,1006363,1.8,5.5,1.3
Damaso Marte,247,2.5,0.5,0.2
Jake Westbrook,412,3.6,1.7,0.3
Jose Lima,475,-0.2,0.0,1.0
Ryan Dempster,517,1.8,0.9,0.2
Dave Burba,1239,1.2,2.3,1.1
Glenn Abbott,1000010,0.2,2.5,1.4
Mike Henneman,1005656,1.2,1.8,1.2
Alejandro Pena,1010140,0.8,1.7,1.1
Paul Splittorff,1012346,2.0,0.9,3.7
David Riske,402,-0.1,0.0,0.1
Todd Jones,436,-0.4,1.8,0.3
Orlando Hernandez,823,3.4,3.4,2.4
Joel Pineiro,1094,0.4,0.6,4.3
Ken Brett,1001402,2.0,-0.3,0.5
Dave Wickersham,1013917,3.2,3.1,0.9
Kevin Gryboski,91,-0.8,0.1,0.3
Ray King,693,0.5,0.6,0.8
Matt Cain,4732,1.2,-0.2,-0.5
Xavier Hernandez,1005715,-0.1,0.9,0.0
Mike Mohler,1009033,0.2,0.2,0.4
Tom Phoebus,1010301,1.2,0.0,-0.3
John Smiley,1012084,0.8,2.6,4.3
John Tudor,1013215,3.5,1.8,2.5
Richard Dotson,1003424,2.4,-0.4,0.8
Scott Proctor,1911,-0.3,1.2,-0.5
Terry Fox,1004284,0.5,-0.3,-0.3
Ramon Ortiz,27,2.3,1.6,0.8
Gil Heredia,1005686,1.3,2.4,0.3
Dennis Higgins,1005788,-0.5,-0.2,0.5
Tim Lollar,1007715,0.9,0.1,-0.8
Roger McDowell,1008475,0.4,0.8,0.1
A.J. Burnett,512,5.0,2.9,2.3
Luke Gregerson,4090,0.6,1.2,0.9
John Cerutti,1002106,0.7,1.9,-0.3
Ron Davis,1003075,0.0,0.7,-0.8
Sammy Stewart,1012528,1.5,0.3,-0.3
Jay Ritchie,1010988,1.2,0.4,0.2
Mike Myers,68,-0.5,0.0,0.0
Jeff Innis,1006266,1.0,-0.3,-0.3
Vicente Romo,1011177,0.4,0.3,-0.9
Dave Schmidt,1011580,1.2,0.9,2.2
Mike Torrez,1013134,2.4,3.3,2.3
John Boozer,1001194,0.6,0.7,-0.8
Reggie Cleveland,1002347,2.6,2.7,1.0
Dick Drago,1003475,2.8,1.9,0.8
La Marr Hoyt,1006114,5.4,2.9,3.2
Rich Monteleone,1009068,0.2,1.1,-0.5
Wayne Twitchell,1013244,1.2,1.7,-1.5
Edinson Volquez,3990,1.4,0.7,0.7
Bob Miller,1008877,-1.0,0.7,1.7
Mel Rojas,1011153,1.2,2.0,-0.2
Diego Segui,1011725,0.8,0.6,0.3
Bob Shirley,1011911,0.1,1.0,0.9
Jack Spring,1012362,0.5,-0.4,0.0
Graeme Lloyd,783,0.1,0.7,-0.1
Al Downing,1003450,1.5,0.5,3.1
Jeff Suppan,633,2.7,1.4,1.8
Jack Lamabe,1007266,-0.6,1.3,0.9
Jim Lonborg,1007724,0.7,1.9,2.3
Johnny Podres,1010406,2.3,4.5,1.8
Andy Benes,1144,2.4,5.1,3.3
Huston Street,8258,1.1,-0.8,1.0
Danny Graves,326,1.3,0.3,-0.1
Clay Carroll,1001997,0.6,1.4,0.2
Bennie Daniels,1002968,0.1,3.5,1.5
Andy Pettitte,840,3.9,5.8,3.9
Burt Hooton,1006005,3.3,4.4,1.8
John Danks,6329,0.2,0.6,1.3
Scott Linebrink,564,1.8,1.0,-0.5
Ramiro Mendoza,836,0.5,1.7,1.3
David Wells,855,2.5,0.4,3.0
Josh Fields,5070,1.4,1.2,0.4
Casey Janssen,7355,0.3,1.2,1.1
Rick Reuschel,1010852,6.5,4.5,3.9
Mike Jackson,732,0.9,1.1,0.3
Doug Davis,1244,4.4,3.7,2.8
Vida Blue,1001094,5.6,1.1,3.3
Dean Chance,1002130,1.3,1.7,1.0
Rich Gale,1004444,1.5,0.1,0.0
Juan Guzman,1005162,1.8,4.6,-0.2
Carlos Silva,973,2.6,1.4,-0.1
Joe Nathan,1122,1.2,3.0,2.6
Jesse Jefferson,1006380,2.4,0.7,-0.5
Bob Ojeda,1009756,4.2,0.5,5.1
Jim Rooker,1011183,0.8,1.2,2.9
Dave Sisler,1012019,0.7,-0.8,-0.1
Lou Pote,30,0.7,0.2,-0.3
Jason Bere,266,0.1,1.7,3.0
Tim Worrell,1139,1.9,-0.2,1.0
Guillermo Mota,1467,0.4,2.1,1.3
Bob Forsch,1004233,1.8,2.8,3.5
Paul Gibson,1004671,0.5,0.8,-0.2
Dan Spillner,1012342,1.4,1.6,2.6
Jordan Zimmermann,4505,5.4,3.0,1.4
Jonathan Broxton,4759,1.1,-0.3,0.7
Yovani Gallardo,8173,1.6,2.5,0.6
Don Schwall,1011657,1.2,0.5,0.8
Ken Schrom,1011620,1.9,1.0,0.1
Dave Stewart,1012519,-0.1,1.5,4.8
Derek Lowe,199,1.6,4.6,2.4
Dan Miceli,1463,0.2,0.8,0.3
Chris Young,3196,4.3,1.5,0.1
J.A. Happ,7410,0.7,1.8,1.0
Dennis Lamp,1007284,2.3,3.4,1.7
Mike Marshall,1008144,0.3,1.8,1.6
Luis Sanchez,1011408,1.7,0.9,0.3
Yusmeiro Petit,4020,0.8,1.7,-0.1
Les Lancaster,1007287,0.4,1.6,-1.1
Bill Long,1007727,0.6,0.3,-0.7
Jon Matlack,1008246,6.8,1.2,5.2
Jose Jimenez,435,1.1,1.2,-0.6
Sean Green,3001,0.7,0.9,-0.1
Kyle Kendrick,6230,2.0,1.0,-0.8
Bob Bruce,1001573,0.1,1.6,2.7
Mike McCormick,1008420,2.0,1.5,0.3
Rick Waits,1013494,3.0,1.9,0.4
Wilbur Wood,1014248,1.9,8.7,6.1
Paul Quantrill,669,1.9,1.6,0.2
Gil Meche,1089,3.7,4.2,1.0
Francisco Liriano,3201,1.5,3.1,1.6
Bob Gibson,1004662,5.8,5.1,6.0
Neal Heaton,1005568,-1.0,0.4,0.9
Mike Munoz,1009328,0.0,-0.5,0.7
Phil Regan,1010785,0.4,1.6,0.7
Jason Vargas,8044,2.7,1.5,1.7
John Candelaria,1001909,3.7,4.5,3.3
John Wyatt,1014303,0.2,-1.3,-0.2
Matt Lindstrom,4604,0.9,0.0,0.2
Ken Forsch,1004234,0.7,0.5,1.5
Ted Lilly,833,3.0,0.5,2.1
John Grabow,1848,0.3,0.3,0.3
Carlos Villanueva,4138,0.6,1.2,1.3
Cole Hamels,4972,4.6,4.6,4.5
Andy Hassler,1005480,0.6,-0.2,0.0
Dan Schatzeder,1011527,1.1,1.3,0.8
Pete Schourek,1011608,-0.4,0.8,0.4
Rod Scurry,1011700,1.1,0.0,0.6
Livan Hernandez,1116,4.4,4.4,2.4
Don Nottebart,1009651,1.9,0.9,0.3
Kevin Millwood,106,4.7,2.9,3.4
Edwin Jackson,1841,2.1,2.2,0.7
Wandy Rodriguez,2586,3.1,2.9,4.2
Joe Boever,1001118,0.8,0.5,-0.1
Frank DiPino,1003320,-0.9,-0.2,0.8
Kevin Gross,1005088,1.6,2.4,0.9
Barry Latman,1007377,0.4,-0.2,1.5
Fritz Peterson,1010227,4.4,4.1,2.9
Bryn Smith,1012104,2.1,5.1,2.1
Zack Greinke,1943,4.8,3.5,4.5
Ubaldo Jimenez,3374,0.9,3.5,0.4
Ricky Nolasco,3830,3.2,2.3,3.5
Miguel Gonzalez,7024,1.1,1.7,0.4
Paul Maholm,8678,1.8,2.0,1.7
Gabe White,360,3.0,-0.8,1.3
Dave Mlicki,569,0.8,2.4,1.3
David Cone,1680,6.5,5.2,3.9
Mike Dunn,9948,0.9,1.0,0.2
Wei-Yin Chen,13071,2.3,2.8,0.9
Nelson Briles,1001432,3.5,2.7,1.3
Mark Gubicza,1005115,2.1,2.1,2.3
Bob Humphreys,1006184,0.5,-0.1,1.7
Luis Tiant,1013054,0.5,0.5,0.9
Brad Lidge,563,2.5,1.1,0.8
Geoff Geary,1813,0.4,1.2,-0.3
Sam LeCure,4664,0.9,0.9,-0.2
Bud Black,1001007,3.6,0.1,1.1
Jerry Dipoto,1003321,-0.1,1.7,0.6
Steve Farr,1003953,0.6,0.9,0.8
Ron Perranoski,1010201,0.5,0.4,0.2
J.C. Romero,754,1.0,-0.5,0.0
Jorge Sosa,1228,1.1,-0.9,1.5
Paul Wilson,1234,1.4,1.2,1.5
Blue Moon Odom,1009726,0.8,0.3,0.2
Marty Pattin,1010074,3.4,4.6,1.8
Walt Terrell,1012924,0.6,3.2,1.5
Bartolo Colon,375,3.9,4.4,4.7
Joe Blanton,4849,2.1,1.8,0.6
Ray Sadecki,1011360,0.7,1.0,3.2
Lee Smith,1012175,1.8,2.9,1.6
Glendon Rusch,707,2.1,2.8,2.3
Kyle Lohse,739,3.0,2.8,0.7
Carlos Reyes,1721,-0.2,0.4,0.2
Felix Hernandez,4772,5.6,2.7,1.1
Joe Beckwith,1000758,0.2,0.6,0.9
Phil Coke,5535,1.7,0.7,0.0
Bert Blyleven,1001098,3.4,3.9,3.9
Orel Hershiser,1005741,5.6,4.0,5.6
Mike Perez,1010184,1.2,-0.4,0.1
Anibal Sanchez,3284,3.5,5.8,3.3
Tim Burke,1001692,2.3,-0.3,0.8
John Frascatore,1004304,-0.3,-0.1,-1.1
Rich Gossage,1004894,3.2,1.4,3.6
Dave Smith,1012117,0.2,0.3,1.3
Will Ohman,296,0.6,0.5,0.8
Javier Vazquez,801,3.5,4.7,4.8
C.J. Wilson,3580,1.8,4.3,5.2
Bill Lee,1007448,3.5,-0.2,1.2
Bruce Ruffin,1011294,-0.3,1.7,0.7
Tom Glavine,90,3.6,4.3,5.3
Mark Redman,491,4.0,4.2,1.4
Dennis Martinez,1008161,0.7,0.1,0.0
Ralph Terry,1012929,0.3,1.8,0.9
Scott Schoeneweis,33,0.1,1.0,0.9
Dave Dravecky,1003486,0.6,2.8,1.4
Larry Gura,1005150,0.0,1.1,3.1
Antonio Alfonseca,260,0.7,0.5,0.6
Kevin Correia,1767,3.1,0.1,0.3
Erik Hanson,1005333,4.9,3.1,4.1
Greg Harris,1005416,0.8,1.3,0.2
Larry Sherry,1011883,0.1,0.1,0.0
Scott Terry,1012930,1.8,1.0,-0.3
Eddie Guardado,727,0.4,-0.5,1.4
Burke Badenhop,9736,0.8,0.2,0.2
Pablo Torrealba,1013135,0.6,1.8,-1.0
Cecil Upshaw,1013292,0.8,-0.1,0.1
T.J. Mathews,567,0.6,0.2,-0.1
Jason Hammel,4538,1.1,2.6,0.6
Randy Myers,1009427,1.3,0.3,1.6
John Lackey,1507,5.0,1.4,3.2
Matt Thornton,1918,-0.9,0.9,0.9
Jimmy Key,1006885,4.6,2.4,5.3
Jason Marquis,105,1.4,1.7,3.2
Jerry Blevins,7841,0.1,0.3,0.8
Tom Browning,1001566,0.6,1.8,2.7
Al Holland,1005947,1.1,1.0,2.1
Bob Priddy,1010532,0.0,-0.2,-0.2
Frank Viola,1013435,6.3,5.0,5.8
Greg Swindell,76,2.0,1.2,1.0
Greg Maddux,104,7.4,7.9,7.8
Nick Blackburn,4270,0.1,0.2,-0.7
Jim Bunning,1001653,6.9,6.3,4.6
Greg Cadaret,1001810,0.8,1.6,-0.4
Mark Gardner,1004529,2.3,0.8,1.9
Ross Detwiler,2859,-0.2,-0.9,0.3
Dave Bush,4635,1.3,0.3,-0.4
Brian Holton,1005986,0.9,0.4,-0.3
Sonny Siebert,1011951,5.4,3.4,2.3
Jarrod Washburn,40,1.6,1.7,2.0
LaTroy Hawkins,729,-0.1,1.6,2.6
Brian Meadows,998,0.8,0.3,-0.5
Mike Hampton,430,1.9,0.3,2.6
Junichi Tazawa,4079,0.9,1.1,0.2
George Frazier,1004308,1.3,1.2,-1.3
Tim Leary,1007438,0.1,4.7,2.3
Pat Perry,1010215,0.2,-0.4,0.1
Bob Veale,1013391,6.5,8.0,5.3
Scott Elarton,426,0.2,0.8,-1.1
Armando Benitez,865,0.3,1.0,0.9
Steve Trachsel,898,2.5,2.4,2.0
Ian Kennedy,6986,0.4,2.8,0.4
Dick Stigman,1012534,1.5,-0.1,-0.4
Pat Zachry,1014407,0.9,0.6,0.7
Barry Zito,944,2.2,1.6,1.3
Mike Timlin,1187,0.2,1.3,1.4
Ryan Madson,1852,1.2,1.2,1.8
Jim Beattie,1000731,4.5,4.1,0.6
Pedro Borbon,1001195,0.8,1.0,1.3
Jeff Brantley,1001358,0.3,-0.6,1.0
Mark Eichhorn,1003712,0.5,2.1,1.9
Jack McDowell,1008473,4.9,3.5,3.5
Bill Monbouquette,1009048,2.8,0.7,2.1
Ken Sanders,1011417,2.0,1.2,-0.5
Dave Stieb,1012532,0.8,2.5,3.1
Chris Brock,130,0.7,-0.9,-0.3
Todd Wellemeyer,1709,0.2,1.7,-0.1
Sergio Mitre,1773,0.0,0.1,-0.2
Heath Bell,2080,0.1,2.5,1.2
Rick Aguilera,1000086,1.3,1.5,0.8
Dick Ruthven,1011330,1.6,3.2,1.6
Rodrigo Lopez,150,2.7,2.0,1.7
Scott Downs,773,0.4,1.0,0.5
Trevor Hoffman,1035,2.9,2.3,3.1
Jim Acker,1000030,0.2,-0.3,1.9
Gene Garber,1004493,1.8,2.3,1.2
Bruce Hurst,1006222,4.2,3.5,3.8
Mark Leiter,1007501,1.3,1.5,0.3
Tippy Martinez,1008200,0.5,2.2,1.6
Jason Christiansen,1111,1.7,0.5,0.9
Samuel Deduno,5285,-0.1,1.2,0.2
Scott Feldman,6283,0.2,2.3,2.2
Larry Dierker,1003288,0.9,2.3,-0.5
Dave Righetti,1010958,1.2,1.4,1.2
Bob Stanley,1012409,2.3,1.1,0.7
Wes Stock,1012553,-0.4,-0.5,0.7
Jose Veras,2063,-0.3,0.1,0.7
Tom Bolton,1001155,1.8,0.0,-0.1
Odalis Perez,668,1.6,1.3,1.1
Philip Humber,8586,3.1,-0.3,-0.2
John Dopson,1003404,1.0,1.8,0.4
Dennis Leonard,1007531,2.5,3.5,3.7
Paul Mitchell,1009009,0.8,0.7,1.1
Donn Pall,1009968,0.0,0.3,-0.6
Jeff Robinson,1011073,-0.8,0.4,-0.4
Ray Burris,1001729,0.1,0.6,1.2
Mike Moore,1009122,4.6,4.4,1.3
Mark Thurmond,1013052,1.6,0.4,0.3
Bob Walk,1013507,1.3,0.2,1.1
Brett Tomko,1056,-0.5,1.3,1.0
Jack Billingham,1000970,4.1,2.5,3.7
Bill Campbell,1001874,1.7,1.8,0.2
Dan Osinski,1009875,0.2,0.4,1.0
Gary Peters,1010228,0.7,4.2,4.6
Joaquin Benoit,1437,1.2,1.8,-0.2
Jamie Easterly,1003639,0.5,-0.5,0.3
Ramon Martinez,1008193,2.0,1.3,1.9
Dennis Rasmussen,1010703,1.1,2.4,0.8
Doug Sisk,1012017,0.3,0.4,0.0
Bob Welch,1013750,2.1,5.4,4.5
Bob Wickman,413,1.1,1.0,0.8
Frank Baumann,1000683,1.3,0.6,-0.3
Norm Charlton,1002160,1.9,1.5,0.8
Mark Clark,1002296,3.7,2.2,4.1
Josh Beckett,510,4.3,4.3,1.0
Arthur Rhodes,1097,1.0,-0.4,1.6
Steve Kline,1164,1.2,0.7,-0.1
Ismael Valdez,1283,2.4,0.2,-0.5
J.P. Howell,8245,-0.5,-0.4,0.9
Rick Camp,1001901,1.4,0.8,0.8
Mark Knudson,1007065,-0.1,1.8,-0.4
Mark Langston,1007323,4.8,4.6,3.0
Tim Stoddard,1012556,-0.5,0.5,-0.6
Kiko Calero,1676,0.5,0.7,0.7
Tom House,1006064,0.7,-0.1,0.8
Gene Nelson,1009501,1.0,0.6,-1.6
Scott Aldred,1000115,1.0,-0.9,0.4
Fred Gladding,1004751,0.5,0.0,0.5
Mark Hendrickson,1574,0.8,1.7,2.2
Carlos Marmol,2790,0.6,0.1,-0.6
Darold Knowles,1007058,0.8,0.6,0.0
Gregg Olson,1009791,0.0,-0.2,0.3
Joe Price,1010530,0.3,-0.1,0.3
Chris Short,1011931,3.3,3.4,2.1
Bobby Witt,1014170,1.3,3.2,0.9
Jesse Crain,4817,0.7,0.8,0.8
Craig Stammen,7274,0.8,1.1,0.6
Andy Hawkins,1005514,1.5,1.1,0.0
Mark Melancon,4264,2.5,1.9,1.4
Dave McNally,1008655,1.8,3.0,3.2
Jim Todd,1013097,-0.9,0.1,0.3
Brad Penny,535,3.6,4.4,0.0
Sterling Hitchcock,824,3.0,0.4,1.2
David Weathers,902,1.9,0.1,0.5
Marco Estrada,1118,2.9,1.4,-0.3
Darryl Kile,1163,4.0,3.2,0.9
Arnold Earley,1003626,0.4,0.2,0.9
Ken Holtzman,1005989,5.5,3.6,1.7
Bob Lee,1007449,0.0,0.3,-0.5
Rob Murphy,1009374,1.2,1.9,-0.6
Rick Sutcliffe,1012734,6.0,2.4,1.5
Todd Stottlemyre,75,3.0,2.0,4.1
Mike Mussina,837,5.4,5.1,6.0
Alan Embree,1030,0.0,0.5,0.6
Rod Beck,1730,1.1,1.1,0.1
David Robertson,8241,1.3,1.4,1.7
Steve Mingori,1008978,-0.1,-0.1,0.7
Ron Schueler,1011622,0.4,-0.2,-0.7
Shawn Estes,873,2.1,1.5,0.6
Tim Lincecum,5705,0.9,1.4,0.0
Tony Sipp,8280,0.0,-0.3,0.8
Joe Gibbon,1004658,2.5,1.7,1.3
Curt Young,1014368,0.0,0.4,-0.2
Charles Nagy,397,3.2,5.4,2.9
John Thomson,453,2.3,3.9,3.2
Tom Wilhelmsen,9975,1.8,0.3,0.1
Tim Crabtree,1002715,1.2,1.4,1.0
Danny Frisella,1004365,-0.2,-0.2,-0.7
Doug Henry,1005668,0.6,-0.2,-0.7
Roy Lee Jackson,1006311,1.8,0.4,-0.1
Randy Jones,1006582,4.1,3.6,1.2
Jake Arrieta,4153,5.3,7.0,3.4
Tom Candiotti,1001911,4.3,1.3,4.5
Dick Ellsworth,1003754,3.3,1.9,0.4
Jesse Orosco,667,0.9,0.4,1.6
Francisco Rodriguez,1642,1.5,1.3,0.2
Dock Ellis,1003747,4.4,3.0,1.9
Mike Flanagan,1004133,2.9,1.5,2.7
Jim Hannan,1005316,2.0,-0.2,-0.1
Rick Honeycutt,1005992,0.9,2.8,1.9
Bill Wilson,1014064,0.4,0.3,-0.7
Tim Belcher,1000789,1.5,4.1,3.1
Steve Carlton,1001964,4.5,5.3,3.5
Jim Kaat,1006660,6.4,3.9,3.5
Matt Karchner,1006697,0.6,-0.7,0.2
Eric Plunk,1010400,0.3,1.5,1.6
Bill Singer,1012007,2.3,6.2,2.6
Ray Washburn,1013652,2.3,2.3,3.7
Shawn Chacon,424,-1.1,0.5,-0.1
Braden Looper,526,1.2,1.7,-0.6
Geremi Gonzalez,1711,1.7,0.0,0.2
Joaquin Andujar,1000266,0.6,5.5,1.6
Andy Messersmith,1008799,5.6,5.9,3.7
Matt Clement,271,2.9,3.0,2.6
Kyle Farnsworth,278,0.3,1.5,1.1
Doug Brocail,551,-0.2,-0.2,0.4
Randy Wolf,976,0.7,-0.1,1.9
Gio Gonzalez,7448,3.2,3.6,2.8
Mark Davis,1003067,2.2,-0.6,0.0
Joe Horlen,1006025,3.1,3.5,1.6
Jim McAndrew,1008328,2.1,0.1,-0.3
Paul Byrd,594,0.5,-0.1,1.4
Mike DeJean,682,-0.7,-0.1,0.8
Jon Lester,4930,2.4,3.3,5.4
Stan Bahnsen,1000414,3.3,1.1,1.7
Denny Lemaster,1007512,2.3,2.7,3.8
Steve Trout,1013197,2.0,1.6,-0.2
Casey Cox,1002694,0.7,0.3,-0.4
Danny Patterson,485,0.6,0.7,0.8
Max Scherzer,3137,5.9,5.6,6.4
Doug Bird,1000976,0.8,0.0,0.4
Keith Foulke,231,2.6,1.3,1.8
Mariano Rivera,844,1.2,2.1,1.9
Jonathan Papelbon,5975,1.9,1.0,3.0
Mike Armstrong,1000314,0.7,-0.5,0.1
Mudcat Grant,1004952,1.7,3.0,3.6
Cecilio Guante,1005113,0.1,0.2,-0.8
Rick Langford,1007319,3.4,2.5,1.7
Fred Norman,1009632,1.1,2.2,1.6
Mel Queen,1010592,0.2,0.3,-0.4
Bill Swift,1012788,2.6,1.6,2.7
Mark Buehrle,225,3.3,4.3,3.0
Jose Rijo,349,7.1,4.1,1.5
Scott Sullivan,357,0.7,0.9,1.0
Joe Smith,3281,0.8,0.5,0.9
Jim Bibby,1000945,1.9,1.9,2.6
Juan Berenguer,1000865,1.5,2.2,0.9
Johan Santana,755,4.0,5.3,3.5
