Name,playerid,WAR34,WAR35
Jim Palmer,1009973,1.8,0.2
Matt Belisle,1837,0.4,0.1
Curt Simmons,1011980,5.1,3.0
Hideo Nomo,666,3.3,-0.4
Rick Reed,750,2.6,3.3
Danny Darwin,1002996,2.8,-0.1
Jake Westbrook,412,2.0,-0.1
Ryan Dempster,517,2.6,2.7
Dave Burba,1239,2.5,1.6
Paul Splittorff,1012346,0.7,1.9
Todd Jones,436,0.9,0.0
Orlando Hernandez,823,1.7,1.3
Hisashi Iwakuma,13048,1.8,2.7
Gil Heredia,1005686,2.6,-0.7
Roger McDowell,1008475,0.9,-0.1
A.J. Burnett,512,0.6,3.5
Ted Abernathy,1000020,1.8,-0.7
Mike Myers,68,-0.3,-0.1
Mike Torrez,1013134,1.2,1.2
Dick Drago,1003475,2.5,-0.1
Jason Grimsley,602,0.8,0.5
Bob Miller,1008877,-0.2,0.3
Diego Segui,1011725,0.7,0.9
Graeme Lloyd,783,0.5,0.0
Al Downing,1003450,0.3,0.4
Rick Mahler,1007988,4.3,3.2
Jeff Suppan,633,-0.4,-0.2
Jim Lonborg,1007724,3.2,1.8
Bob Purkey,1010572,1.9,-0.3
Jim Slaton,1012054,0.6,0.3
Ryne Duren,1003586,0.4,0.8
Clay Carroll,1001997,1.2,1.1
Andy Pettitte,840,3.4,4.0
Burt Hooton,1006005,0.6,0.7
David Wells,855,4.3,4.4
Doug Davis,1244,-0.1,0.7
Bob Ojeda,1009756,1.4,0.3
Jim Rooker,1011183,1.6,0.8
Tim Worrell,1139,1.0,1.4
Guillermo Mota,1467,0.1,0.1
Bob Forsch,1004233,0.0,0.6
Dave Stewart,1012519,1.5,1.2
Derek Lowe,199,3.1,4.3
Dennis Lamp,1007284,0.5,1.3
Mike Marshall,1008144,0.8,1.9
Joe Hoerner,1005895,0.7,0.0
Wilbur Wood,1014248,1.2,0.6
Paul Quantrill,669,1.5,1.0
Bob Gibson,1004662,9.8,5.2
Bill Krueger,1007175,1.9,1.4
John Candelaria,1001909,3.4,0.3
Bruce Chen,769,1.4,1.7
Ken Forsch,1004234,3.1,2.4
Ted Lilly,833,2.5,2.2
Ray Herbert,1005684,0.7,1.4
Dan Schatzeder,1011527,0.2,0.6
Livan Hernandez,1116,1.8,2.5
Kevin Millwood,106,2.1,1.1
Kevin Gross,1005088,0.9,1.3
Bryn Smith,1012104,2.4,2.4
David Cone,1680,4.9,5.1
Luis Tiant,1013054,4.2,3.7
Nelson Figueroa,683,0.4,0.8
Bud Black,1001007,0.8,-0.1
Steve Farr,1003953,1.4,1.1
Ray Moore,1009125,-0.4,-0.3
Ron Perranoski,1010201,0.8,-0.2
Marty Pattin,1010074,0.3,-0.1
Bartolo Colon,375,1.0,0.5
Joe Blanton,4849,1.1,0.8
Ray Sadecki,1011360,0.6,-0.1
Lee Smith,1012175,1.2,0.1
Kyle Lohse,739,1.7,1.9
Hiroki Kuroda,3283,2.1,4.2
Bert Blyleven,1001098,7.0,2.9
Orel Hershiser,1005741,3.0,1.1
Rich Gossage,1004894,0.7,1.0
Dave Smith,1012117,0.7,0.9
Tom Glavine,90,4.7,1.7
Dennis Martinez,1008161,3.1,4.6
Larry Gura,1005150,1.9,0.1
Jim Mecir,930,0.6,0.4
Jim Brewer,1001406,0.6,0.1
Eddie Guardado,727,0.8,-0.3
Jason Grilli,521,0.5,1.3
Randy Myers,1009427,2.0,0.1
John Lackey,1507,2.4,2.5
Matt Thornton,1918,1.4,1.3
Jimmy Key,1006885,0.6,2.7
Don Mossi,1009250,1.0,-0.3
Ryan Vogelsong,1011,1.9,-0.7
Greg Swindell,76,0.6,1.2
Greg Maddux,104,7.2,6.3
Don Aase,1000003,-0.3,-0.4
Jim Bunning,1001653,6.8,6.8
Mark Gardner,1004529,1.4,1.4
Sonny Siebert,1011951,4.4,2.7
LaTroy Hawkins,729,0.2,0.8
Bob Buhl,1001637,1.8,1.9
Bob Veale,1013391,3.7,-0.2
Steve Trachsel,898,0.1,0.5
Don McMahon,1008629,0.8,0.1
Joe Hesketh,1005747,0.3,2.3
Barry Zito,944,1.0,-0.7
Mike Timlin,1187,0.1,0.7
Ryan Madson,1852,0.9,0.4
Heath Bell,2080,0.4,-0.1
Rick Aguilera,1000086,1.5,0.8
Bobby Shantz,1011804,0.7,1.6
Rodrigo Lopez,150,-0.2,-0.5
Scott Downs,773,1.1,0.6
Gene Garber,1004493,2.2,-0.1
Mark Leiter,1007501,1.8,0.3
Tippy Martinez,1008200,0.2,-0.1
Jason Christiansen,1111,-0.6,0.0
Javier Lopez,1663,0.5,0.7
Larry Jackson,1006304,2.9,2.3
Harvey Haddix,1005184,3.3,2.7
Colby Lewis,1259,1.2,2.6
Ray Burris,1001729,0.8,-0.7
Roy Face,1003891,0.8,0.0
Mike Moore,1009122,-0.3,0.0
Bob Walk,1013507,1.1,0.6
Brett Tomko,1056,1.2,0.5
Luis Arroyo,1000328,1.4,-0.3
Jack Billingham,1000970,1.0,2.0
Bill Campbell,1001874,2.0,0.6
Gary Peters,1010228,1.8,0.1
Joaquin Benoit,1437,0.1,1.4
Bob Welch,1013750,0.6,0.6
Norm Charlton,1002160,-0.2,0.0
Arthur Rhodes,1097,-0.6,1.2
Mark Langston,1007323,4.1,1.7
Robin Roberts,1011046,0.7,3.5
Tim Stoddard,1012556,0.8,-0.1
Cal McLish,1008626,0.7,1.6
Fred Gladding,1004751,0.7,0.0
Roger Mason,1008222,0.4,-0.5
Mark Hendrickson,1574,1.0,0.3
Scott Atchison,2642,-0.1,0.3
Darold Knowles,1007058,0.4,-0.2
Bobby Tiefenauer,1013057,0.4,-0.3
Bobby Witt,1014170,-0.3,1.8
Michael Gonzalez,1794,0.6,-0.6
Jim Corsi,1002644,0.5,1.2
David Weathers,902,-0.3,0.7
Todd Stottlemyre,75,1.4,0.8
Mike Mussina,837,6.1,3.0
Alan Embree,1030,0.4,-0.3
Steve Mingori,1008978,0.3,-0.9
Elmer Dessens,317,0.5,0.6
Joe Gibbon,1004658,-0.2,0.0
Charles Nagy,397,0.5,-0.2
Akinori Otsuka,1895,1.8,1.0
Doug Henry,1005668,-0.4,-0.6
Tom Candiotti,1001911,3.5,4.2
Mike Remlinger,111,1.0,1.5
Jesse Orosco,667,0.5,0.3
Mike Flanagan,1004133,2.6,3.1
Rick Honeycutt,1005992,0.4,0.6
Tim Belcher,1000789,3.8,1.9
Steve Carlton,1001964,4.3,8.8
Jim Kaat,1006660,2.7,5.2
Eric Plunk,1010400,0.5,-1.0
Al Levine,20,-0.4,-0.3
Joaquin Andujar,1000266,-0.1,-0.3
Dwight Gooden,1004852,0.5,-0.4
Frank Lary,1007364,-0.5,0.6
Kyle Farnsworth,278,0.8,1.0
Ricardo Rincon,401,0.9,-0.5
Randy Wolf,976,2.2,0.6
Stu Miller,1008935,0.7,1.6
Al Worthington,1014260,0.2,1.2
Paul Byrd,594,3.3,1.7
Stan Bahnsen,1000414,-0.1,-0.1
Brian Shouse,630,1.2,0.6
Mariano Rivera,844,2.5,2.9
Jonathan Papelbon,5975,0.4,0.3
Mudcat Grant,1004952,0.7,-1.0
Vern Law,1007410,2.3,3.4
Fred Norman,1009632,1.8,0.8
Mark Buehrle,225,2.2,3.7
Jim Bibby,1000945,2.5,2.6
Juan Berenguer,1000865,0.3,-0.1
Dick Hall,1005241,1.6,0.3
Trever Miller,1672,0.1,0.6
Tom Gordon,282,0.7,2.1
R.A. Dickey,1245,-0.4,2.8
Joel Peralta,2332,0.7,1.0
Fergie Jenkins,1006388,2.3,5.3
Don Sutton,1012745,3.7,3.0
Jose Mesa,961,0.4,1.6
Steve Hamilton,1005277,0.5,0.5
Don Robinson,1011061,0.5,0.6
CC Sabathia,404,1.2,2.6
Joe Sambito,1011392,0.3,-0.2
Fernando Rodney,494,-0.4,2.2
Jeff Montgomery,1009071,-0.3,0.4
Terry Mulholland,665,1.3,1.4
Larry Andersen,1000236,1.3,1.4
Turk Farrell,1003950,-0.4,-0.3
Tommy John,1006515,5.1,4.3
Steve Ridzik,1010950,-0.5,0.6
Esteban Loaiza,1310,2.4,-0.5
Luis Ayala,1650,0.9,0.1
Dave Giusti,1004748,1.7,0.4
Greg Harris,1005415,2.6,2.5
Jerry Reuss,1010853,4.8,1.2
Jeff Nelson,1092,1.1,0.5
Eric Stults,8011,-0.4,-0.3
George Brunet,1001590,0.0,1.5
Bob McClure,1008400,0.9,-0.3
Billy O'Dell,1009724,0.7,-0.8
Mark Petkovsek,1010242,0.5,-0.6
Rick Rhoden,1010887,2.5,2.0
Andy Ashby,637,1.8,0.8
Bob Wells,760,-0.5,0.0
Ed Vosberg,1426,0.5,0.4
Ramon Hernandez,1005710,1.2,-0.1
John Burkett,179,2.4,2.5
Shawn Camp,1855,0.2,0.3
Tom Burgmeier,1001668,-0.3,1.2
Mike Krukow,1007185,4.2,1.3
Juan Marichal,1008106,1.5,2.8
Jeremy Guthrie,2072,0.7,1.2
Paul Assenmacher,1000344,0.8,1.4
Jamey Wright,715,-0.4,0.1
Alfredo Simon,2155,1.4,-1.0
Lew Burdette,1001662,3.0,-0.1
Todd Worrell,1014259,0.8,1.4
Masato Yoshii,807,1.4,1.6
Roger Clemens,815,10.7,8.2
Ricky Bottalico,948,0.8,-0.5
Jim Barr,1000606,0.6,0.6
Eddie Fisher,1004085,0.1,-0.3
Eric Show,1011937,-0.4,0.1
Carl Pavano,790,2.8,2.4
Greg Minton,1008986,-0.1,0.8
Fernando Valenzuela,1013327,0.0,1.6
Paul Lindblad,1007614,0.9,-0.6
Joe Grzenda,1005112,1.5,-0.1
Scott Kamieniecki,1006681,0.1,0.6
Jim Perry,1010213,6.7,0.3
Brian Fuentes,429,0.2,0.2
Roy Halladay,1303,8.7,2.5
Aaron Harang,1451,2.3,0.4
Dennis Cook,8,0.7,1.4
Tim Wakefield,219,2.2,2.7
Johnny Klippstein,1007013,-0.3,1.2
Jeff Reardon,1010741,0.2,0.1
Bob Knepper,1007031,1.1,-0.6
Brian Moehler,480,0.3,0.0
Kevin Brown,642,7.3,6.8
Steve Reed,1053,0.1,0.3
Salomon Torres,1628,1.1,0.1
Kirk McCaskill,1008382,0.0,-0.1
Juan Pizarro,1010382,1.3,-0.2
Dan Plesac,1319,1.7,0.6
Mark Guthrie,876,0.5,0.3
Shigetoshi Hasegawa,1082,0.7,0.5
Tom Henke,1005649,0.6,1.6
Barney Schultz,1011625,0.7,0.8
Frank Tanana,1012818,2.1,3.1
Jeff Fassero,279,5.0,3.1
Mike Fetters,988,-0.3,0.0
Bob Friend,1004355,2.2,1.2
Ryan Franklin,1076,0.7,-0.4
Jake Peavy,1051,1.2,0.7
Woody Williams,1190,2.0,1.9
Rollie Fingers,1004051,2.6,2.4
Steve Rogers,1011138,0.5,0.4
Rick White,456,-0.2,-0.9
Grant Balfour,718,1.6,0.6
Pat Hentgen,145,1.1,-0.5
Doug Drabek,1003473,-0.1,0.3
Dyar Miller,1008889,0.6,0.1
Billy Pierce,1010326,2.9,1.5
Chuck Finley,384,2.9,4.4
Kazuhiro Sasaki,1098,1.5,0.4
Tim Byrdak,1995,-0.5,-0.5
Pat Neshek,4682,0.2,0.5
Bill Hands,1005303,2.3,1.5
Ken Johnson,1006477,1.9,0.7
Mickey Lolich,1007712,4.9,3.0
John Curtis,1002905,0.2,0.5
Moe Drabowsky,1003474,0.0,0.4
Kevin Gregg,1793,-0.2,0.0
Tim Hudson,921,1.7,2.8
Dave Roberts,1011031,0.4,1.1
Mike Scott,1011691,2.6,0.7
Cliff Lee,1636,5.5,2.0
Roy Oswalt,571,0.7,0.9
Kenshin Kawakami,9225,1.3,0.6
Jorge De La Rosa,2047,1.8,0.4
Mike Boddicker,1001111,0.4,0.5
Pat Dobson,1003345,3.6,-0.4
Don Elston,1003759,0.2,-0.6
Tug McGraw,1008545,0.3,2.5
Nolan Ryan,1011348,3.8,3.5
Rafael Betancourt,177,1.4,1.8
Bob Howry,237,0.2,0.5
Jose Contreras,1660,4.0,2.4
Billy Taylor,1012859,1.5,1.3
Rick Helling,58,1.4,0.0
Mike Caldwell,1001830,0.0,1.4
Roger Craig,1002723,2.0,-0.2
Bruce Kison,1006978,0.4,1.0
Jack Sanford,1011432,3.8,1.2
Doug Jones,1006552,0.8,2.6
Bret Saberhagen,1011355,2.6,3.3
Ray Searage,1011703,0.2,0.3
Zane Smith,1012218,2.4,1.3
Mike LaCoss,1007240,0.6,0.0
Steve Renko,1010835,2.3,1.8
Scott Sanderson,1011422,4.2,0.9
Earl Wilson,1014073,3.3,1.7
Jack Morris,1009211,1.4,2.9
Aurelio Lopez,1007753,1.0,0.4
Jay Howell,1006098,0.8,1.1
Bob Tewksbury,1012941,3.2,3.8
Ron Kline,1007004,-0.1,-0.3
Dan Quisenberry,1010622,0.6,0.4
Scott Eyre,1300,0.2,0.2
Santiago Casilla,2873,0.2,0.1
Bronson Arroyo,978,-1.6,2.2
Rudy May,1008310,1.4,4.1
Rheal Cormier,952,0.3,-0.2
Ron Mahay,290,-0.3,0.3
Steve Sparks,499,2.1,3.2
Steve Parris,1316,0.3,-0.6
Don Larsen,1007359,1.9,0.5
Justin Speier,451,-0.9,-0.1
Dave Veres,1188,-0.2,-0.3
Phil Niekro,1009583,3.2,7.2
Buddy Groom,143,1.1,1.9
Ted Power,1010504,1.1,0.3
Randy Johnson,60,7.6,9.5
Rich Rodriguez,1276,-0.1,0.4
Camilo Pascual,1010039,2.7,-1.3
Aaron Sele,34,0.6,0.1
Bob Locker,1007688,1.2,1.2
Kevin Tapani,1012824,2.1,2.6
Chris Carpenter,1292,5.1,2.8
Shane Reynolds,574,0.3,1.4
Ron Reed,1010773,1.7,1.8
Roberto Hernandez,605,2.2,1.0
Milt Wilcox,1013939,3.6,0.2
